City,Census,Rank,label,offset,x_place,Rank2,xmin_grob,xmax_grob,ymin_grob,ymax_grob,raster_name,state,toolcity,toolcensus,toolrank,toolchange,firstcensus,tooltext,limit,limits_val
CAMBRIDGE,8,33,0,NA,14.8,33,-15.5,-14.100000000000001,-32.6,-33.4,cambridge,MA,Cambridge,8th,33rd,Rank Change from Last Census: 14,<br>First Appearance: 5th Census,"City: Cambridge, MA<br>Census: 8th<br>Rank: 33rd<br>Rank Change from Last Census: 14<br>First Appearance: 5th Census",right_lim,14.25
CAMBRIDGE,8,33,0,NA,14.8,33,-15.5,-14.100000000000001,-32.6,-33.4,cambridge,MA,Cambridge,8th,33rd,Rank Change from Last Census: 14,<br>First Appearance: 5th Census,"City: Cambridge, MA<br>Census: 8th<br>Rank: 33rd<br>Rank Change from Last Census: 14<br>First Appearance: 5th Census",left_lim,15.350000000000001
ROXBURY,8,34,1,NA,14.8,34,-15.5,-14.100000000000001,-33.6,-34.4,roxbury,MA,Roxbury,8th,34th,Rank Change from Last Census: 3,<br>First Appearance: 6th Census,"City: Roxbury, MA<br>Census: 8th<br>Rank: 34th<br>Rank Change from Last Census: 3<br>First Appearance: 6th Census",right_lim,14.25
ROXBURY,8,34,1,NA,14.8,34,-15.5,-14.100000000000001,-33.6,-34.4,roxbury,MA,Roxbury,8th,34th,Rank Change from Last Census: 3,<br>First Appearance: 6th Census,"City: Roxbury, MA<br>Census: 8th<br>Rank: 34th<br>Rank Change from Last Census: 3<br>First Appearance: 6th Census",left_lim,15.350000000000001
CHARLESTOWN,8,35,0,NA,14.8,35,-15.5,-14.100000000000001,-34.6,-35.4,charlestown,MA,Charlestown,8th,35th,Rank Change from Last Census: 6,<br>First Appearance: 4th Census,"City: Charlestown, MA<br>Census: 8th<br>Rank: 35th<br>Rank Change from Last Census: 6<br>First Appearance: 4th Census",right_lim,14.25
CHARLESTOWN,8,35,0,NA,14.8,35,-15.5,-14.100000000000001,-34.6,-35.4,charlestown,MA,Charlestown,8th,35th,Rank Change from Last Census: 6,<br>First Appearance: 4th Census,"City: Charlestown, MA<br>Census: 8th<br>Rank: 35th<br>Rank Change from Last Census: 6<br>First Appearance: 4th Census",left_lim,15.350000000000001
WORCESTER,8,36,0,NA,14.8,36,-15.5,-14.100000000000001,-35.6,-36.4,worcester,MA,Worcester,8th,36th,Rank Change from Last Census: 6,<br>First Appearance: 7th Census,"City: Worcester, MA<br>Census: 8th<br>Rank: 36th<br>Rank Change from Last Census: 6<br>First Appearance: 7th Census",right_lim,14.25
WORCESTER,8,36,0,NA,14.8,36,-15.5,-14.100000000000001,-35.6,-36.4,worcester,MA,Worcester,8th,36th,Rank Change from Last Census: 6,<br>First Appearance: 7th Census,"City: Worcester, MA<br>Census: 8th<br>Rank: 36th<br>Rank Change from Last Census: 6<br>First Appearance: 7th Census",left_lim,15.350000000000001
READING,8,37,0,NA,14.8,37,-15.5,-14.100000000000001,-36.6,-37.4,reading,PA,Reading,8th,37th,Rank Change from Last Census: 8,<br>First Appearance: 4th Census,"City: Reading, PA<br>Census: 8th<br>Rank: 37th<br>Rank Change from Last Census: 8<br>First Appearance: 4th Census",right_lim,14.25
READING,8,37,0,NA,14.8,37,-15.5,-14.100000000000001,-36.6,-37.4,reading,PA,Reading,8th,37th,Rank Change from Last Census: 8,<br>First Appearance: 4th Census,"City: Reading, PA<br>Census: 8th<br>Rank: 37th<br>Rank Change from Last Census: 8<br>First Appearance: 4th Census",left_lim,15.350000000000001
MEMPHIS,8,38,1,NA,14.8,38,-15.5,-14.100000000000001,-37.6,-38.4,memphis,TN,Memphis,8th,38th,First Appearance,,"City: Memphis, TN<br>Census: 8th<br>Rank: 38th<br>First Appearance",right_lim,14.25
MEMPHIS,8,38,1,NA,14.8,38,-15.5,-14.100000000000001,-37.6,-38.4,memphis,TN,Memphis,8th,38th,First Appearance,,"City: Memphis, TN<br>Census: 8th<br>Rank: 38th<br>First Appearance",left_lim,15.350000000000001
UTICA,8,39,0,NA,14.8,39,-15.5,-14.100000000000001,-38.6,-39.4,utica,NY,Utica,8th,39th,Rank Change from Last Census: 1,<br>First Appearance: 5th Census,"City: Utica, NY<br>Census: 8th<br>Rank: 39th<br>Rank Change from Last Census: 1<br>First Appearance: 5th Census",right_lim,14.25
UTICA,8,39,0,NA,14.8,39,-15.5,-14.100000000000001,-38.6,-39.4,utica,NY,Utica,8th,39th,Rank Change from Last Census: 1,<br>First Appearance: 5th Census,"City: Utica, NY<br>Census: 8th<br>Rank: 39th<br>Rank Change from Last Census: 1<br>First Appearance: 5th Census",left_lim,15.350000000000001
NEW BEDFORD,8,40,1,NA,14.8,40,-15.5,-14.100000000000001,-39.6,-40.4,new_bedford,MA,New Bedford,8th,40th,Rank Change from Last Census: 4,<br>First Appearance: 3rd Census,"City: New Bedford, MA<br>Census: 8th<br>Rank: 40th<br>Rank Change from Last Census: 4<br>First Appearance: 3rd Census",right_lim,14.25
NEW BEDFORD,8,40,1,NA,14.8,40,-15.5,-14.100000000000001,-39.6,-40.4,new_bedford,MA,New Bedford,8th,40th,Rank Change from Last Census: 4,<br>First Appearance: 3rd Census,"City: New Bedford, MA<br>Census: 8th<br>Rank: 40th<br>Rank Change from Last Census: 4<br>First Appearance: 3rd Census",left_lim,15.350000000000001
SAVANNAH,8,41,0,NA,14.8,41,-15.5,-14.100000000000001,-40.6,-41.4,savannah,GA,Savannah,8th,41st,Rank Change from Last Census: 5,<br>First Appearance: 2nd Census,"City: Savannah, GA<br>Census: 8th<br>Rank: 41st<br>Rank Change from Last Census: 5<br>First Appearance: 2nd Census",right_lim,14.25
SAVANNAH,8,41,0,NA,14.8,41,-15.5,-14.100000000000001,-40.6,-41.4,savannah,GA,Savannah,8th,41st,Rank Change from Last Census: 5,<br>First Appearance: 2nd Census,"City: Savannah, GA<br>Census: 8th<br>Rank: 41st<br>Rank Change from Last Census: 5<br>First Appearance: 2nd Census",left_lim,15.350000000000001
SALEM,8,42,1,NA,14.8,42,-15.5,-14.100000000000001,-41.6,-42.4,salem,MA,Salem,8th,42nd,Rank Change from Last Census: -7,<br>First Appearance: 1st Census,"City: Salem, MA<br>Census: 8th<br>Rank: 42nd<br>Rank Change from Last Census: -7<br>First Appearance: 1st Census",right_lim,14.25
SALEM,8,42,1,NA,14.8,42,-15.5,-14.100000000000001,-41.6,-42.4,salem,MA,Salem,8th,42nd,Rank Change from Last Census: -7,<br>First Appearance: 1st Census,"City: Salem, MA<br>Census: 8th<br>Rank: 42nd<br>Rank Change from Last Census: -7<br>First Appearance: 1st Census",left_lim,15.350000000000001
WILMINGTON,8,43,0,NA,14.8,43,-15.5,-14.100000000000001,-42.6,-43.4,wilmington,DE,Wilmington,8th,43rd,Rank Change from Last Census: 7,<br>First Appearance: 6th Census,"City: Wilmington, DE<br>Census: 8th<br>Rank: 43rd<br>Rank Change from Last Census: 7<br>First Appearance: 6th Census",right_lim,14.25
WILMINGTON,8,43,0,NA,14.8,43,-15.5,-14.100000000000001,-42.6,-43.4,wilmington,DE,Wilmington,8th,43rd,Rank Change from Last Census: 7,<br>First Appearance: 6th Census,"City: Wilmington, DE<br>Census: 8th<br>Rank: 43rd<br>Rank Change from Last Census: 7<br>First Appearance: 6th Census",left_lim,15.350000000000001
MANCHESTER,8,44,1,NA,14.8,44,-15.5,-14.100000000000001,-43.6,-44.4,manchester,NH,Manchester,8th,44th,First Appearance,,"City: Manchester, NH<br>Census: 8th<br>Rank: 44th<br>First Appearance",right_lim,14.25
MANCHESTER,8,44,1,NA,14.8,44,-15.5,-14.100000000000001,-43.6,-44.4,manchester,NH,Manchester,8th,44th,First Appearance,,"City: Manchester, NH<br>Census: 8th<br>Rank: 44th<br>First Appearance",left_lim,15.350000000000001
DAYTON,8,45,1,NA,14.8,45,-15.5,-14.100000000000001,-44.6,-45.4,dayton,OH,Dayton,8th,45th,First Appearance,,"City: Dayton, OH<br>Census: 8th<br>Rank: 45th<br>First Appearance",right_lim,14.25
DAYTON,8,45,1,NA,14.8,45,-15.5,-14.100000000000001,-44.6,-45.4,dayton,OH,Dayton,8th,45th,First Appearance,,"City: Dayton, OH<br>Census: 8th<br>Rank: 45th<br>First Appearance",left_lim,15.350000000000001
PATERSON,8,46,1,NA,14.8,46,-15.5,-14.100000000000001,-45.6,-46.4,paterson,NJ,Paterson,8th,46th,First Appearance,,"City: Paterson, NJ<br>Census: 8th<br>Rank: 46th<br>First Appearance",right_lim,14.25
PATERSON,8,46,1,NA,14.8,46,-15.5,-14.100000000000001,-45.6,-46.4,paterson,NJ,Paterson,8th,46th,First Appearance,,"City: Paterson, NJ<br>Census: 8th<br>Rank: 46th<br>First Appearance",left_lim,15.350000000000001
LYNN,8,47,0,NA,14.8,47,-15.5,-14.100000000000001,-46.6,-47.4,lynn,MA,Lynn,8th,47th,Rank Change from Last Census: 3,<br>First Appearance: 4th Census,"City: Lynn, MA<br>Census: 8th<br>Rank: 47th<br>Rank Change from Last Census: 3<br>First Appearance: 4th Census",right_lim,14.25
LYNN,8,47,0,NA,14.8,47,-15.5,-14.100000000000001,-46.6,-47.4,lynn,MA,Lynn,8th,47th,Rank Change from Last Census: 3,<br>First Appearance: 4th Census,"City: Lynn, MA<br>Census: 8th<br>Rank: 47th<br>Rank Change from Last Census: 3<br>First Appearance: 4th Census",left_lim,15.350000000000001
INDIANAPOLIS,8,48,1,NA,14.8,48,-15.5,-14.100000000000001,-47.6,-48.4,indianapolis,IN,Indianapolis,8th,48th,First Appearance,,"City: Indianapolis, IN<br>Census: 8th<br>Rank: 48th<br>First Appearance",right_lim,14.25
INDIANAPOLIS,8,48,1,NA,14.8,48,-15.5,-14.100000000000001,-47.6,-48.4,indianapolis,IN,Indianapolis,8th,48th,First Appearance,,"City: Indianapolis, IN<br>Census: 8th<br>Rank: 48th<br>First Appearance",left_lim,15.350000000000001
COLUMBUS,8,49,0,NA,14.8,49,-15.5,-14.100000000000001,-48.6,-49.4,columbus,OH,Columbus,8th,49th,Rank Change from Last Census: -10,<br>First Appearance: 7th Census,"City: Columbus, OH<br>Census: 8th<br>Rank: 49th<br>Rank Change from Last Census: -10<br>First Appearance: 7th Census",right_lim,14.25
COLUMBUS,8,49,0,NA,14.8,49,-15.5,-14.100000000000001,-48.6,-49.4,columbus,OH,Columbus,8th,49th,Rank Change from Last Census: -10,<br>First Appearance: 7th Census,"City: Columbus, OH<br>Census: 8th<br>Rank: 49th<br>Rank Change from Last Census: -10<br>First Appearance: 7th Census",left_lim,15.350000000000001
PETERSBURG,8,50,1,NA,14.8,50,-15.5,-14.100000000000001,-49.6,-50.4,petersburg,VA,Petersburg,8th,50th,Rank Change from Last Census: -16,<br>First Appearance: 3rd Census,"City: Petersburg, VA<br>Census: 8th<br>Rank: 50th<br>Rank Change from Last Census: -16<br>First Appearance: 3rd Census",right_lim,14.25
PETERSBURG,8,50,1,NA,14.8,50,-15.5,-14.100000000000001,-49.6,-50.4,petersburg,VA,Petersburg,8th,50th,Rank Change from Last Census: -16,<br>First Appearance: 3rd Census,"City: Petersburg, VA<br>Census: 8th<br>Rank: 50th<br>Rank Change from Last Census: -16<br>First Appearance: 3rd Census",left_lim,15.350000000000001
NEW YORK,9,1,0,NA,16.650000000000002,1,-17.35,-15.950000000000003,-0.6,-1.4,new_york,NY,New York,9th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: New York, NY<br>Census: 9th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",right_lim,16.1
NEW YORK,9,1,0,NA,16.650000000000002,1,-17.35,-15.950000000000003,-0.6,-1.4,new_york,NY,New York,9th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: New York, NY<br>Census: 9th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",left_lim,17.200000000000003
PHILADELPHIA,9,2,0,NA,16.650000000000002,2,-17.35,-15.950000000000003,-1.6,-2.4,philadelphia,PA,Philadelphia,9th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: Philadelphia, PA<br>Census: 9th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",right_lim,16.1
PHILADELPHIA,9,2,0,NA,16.650000000000002,2,-17.35,-15.950000000000003,-1.6,-2.4,philadelphia,PA,Philadelphia,9th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: Philadelphia, PA<br>Census: 9th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",left_lim,17.200000000000003
BROOKLYN,9,3,0,NA,16.650000000000002,3,-17.35,-15.950000000000003,-2.6,-3.4,brooklyn,NY,Brooklyn,9th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,"City: Brooklyn, NY<br>Census: 9th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census",right_lim,16.1
BROOKLYN,9,3,0,NA,16.650000000000002,3,-17.35,-15.950000000000003,-2.6,-3.4,brooklyn,NY,Brooklyn,9th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,"City: Brooklyn, NY<br>Census: 9th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census",left_lim,17.200000000000003
ST. LOUIS,9,4,0,NA,16.650000000000002,4,-17.35,-15.950000000000003,-3.6,-4.4,st_louis,MO,St. Louis,9th,4th,Rank Change from Last Census: 4,<br>First Appearance: 6th Census,"City: St. Louis, MO<br>Census: 9th<br>Rank: 4th<br>Rank Change from Last Census: 4<br>First Appearance: 6th Census",right_lim,16.1
ST. LOUIS,9,4,0,NA,16.650000000000002,4,-17.35,-15.950000000000003,-3.6,-4.4,st_louis,MO,St. Louis,9th,4th,Rank Change from Last Census: 4,<br>First Appearance: 6th Census,"City: St. Louis, MO<br>Census: 9th<br>Rank: 4th<br>Rank Change from Last Census: 4<br>First Appearance: 6th Census",left_lim,17.200000000000003
CHICAGO,9,5,0,NA,16.650000000000002,5,-17.35,-15.950000000000003,-4.6,-5.4,chicago,IL,Chicago,9th,5th,Rank Change from Last Census: 4,<br>First Appearance: 7th Census,"City: Chicago, IL<br>Census: 9th<br>Rank: 5th<br>Rank Change from Last Census: 4<br>First Appearance: 7th Census",right_lim,16.1
CHICAGO,9,5,0,NA,16.650000000000002,5,-17.35,-15.950000000000003,-4.6,-5.4,chicago,IL,Chicago,9th,5th,Rank Change from Last Census: 4,<br>First Appearance: 7th Census,"City: Chicago, IL<br>Census: 9th<br>Rank: 5th<br>Rank Change from Last Census: 4<br>First Appearance: 7th Census",left_lim,17.200000000000003
BALTIMORE,9,6,0,NA,16.650000000000002,6,-17.35,-15.950000000000003,-5.6,-6.4,baltimore,MD,Baltimore,9th,6th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,"City: Baltimore, MD<br>Census: 9th<br>Rank: 6th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census",right_lim,16.1
BALTIMORE,9,6,0,NA,16.650000000000002,6,-17.35,-15.950000000000003,-5.6,-6.4,baltimore,MD,Baltimore,9th,6th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,"City: Baltimore, MD<br>Census: 9th<br>Rank: 6th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census",left_lim,17.200000000000003
BOSTON,9,7,0,NA,16.650000000000002,7,-17.35,-15.950000000000003,-6.6,-7.4,boston,MA,Boston,9th,7th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,"City: Boston, MA<br>Census: 9th<br>Rank: 7th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census",right_lim,16.1
BOSTON,9,7,0,NA,16.650000000000002,7,-17.35,-15.950000000000003,-6.6,-7.4,boston,MA,Boston,9th,7th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,"City: Boston, MA<br>Census: 9th<br>Rank: 7th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census",left_lim,17.200000000000003
CINCINNATI,9,8,0,NA,16.650000000000002,8,-17.35,-15.950000000000003,-7.6,-8.4,cincinnati,OH,Cincinnati,9th,8th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,"City: Cincinnati, OH<br>Census: 9th<br>Rank: 8th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census",right_lim,16.1
CINCINNATI,9,8,0,NA,16.650000000000002,8,-17.35,-15.950000000000003,-7.6,-8.4,cincinnati,OH,Cincinnati,9th,8th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,"City: Cincinnati, OH<br>Census: 9th<br>Rank: 8th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census",left_lim,17.200000000000003
NEW ORLEANS,9,9,0,NA,16.650000000000002,9,-17.35,-15.950000000000003,-8.6,-9.4,new_orleans,LA,New Orleans,9th,9th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,"City: New Orleans, LA<br>Census: 9th<br>Rank: 9th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census",right_lim,16.1
NEW ORLEANS,9,9,0,NA,16.650000000000002,9,-17.35,-15.950000000000003,-8.6,-9.4,new_orleans,LA,New Orleans,9th,9th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,"City: New Orleans, LA<br>Census: 9th<br>Rank: 9th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census",left_lim,17.200000000000003
SAN FRANCISCO,9,10,0,NA,16.650000000000002,10,-17.35,-15.950000000000003,-9.6,-10.4,san_francisco,CA,San Francisco,9th,10th,Rank Change from Last Census: 5,<br>First Appearance: 7th Census,"City: San Francisco, CA<br>Census: 9th<br>Rank: 10th<br>Rank Change from Last Census: 5<br>First Appearance: 7th Census",right_lim,16.1
SAN FRANCISCO,9,10,0,NA,16.650000000000002,10,-17.35,-15.950000000000003,-9.6,-10.4,san_francisco,CA,San Francisco,9th,10th,Rank Change from Last Census: 5,<br>First Appearance: 7th Census,"City: San Francisco, CA<br>Census: 9th<br>Rank: 10th<br>Rank Change from Last Census: 5<br>First Appearance: 7th Census",left_lim,17.200000000000003
BUFFALO,9,11,0,NA,16.650000000000002,11,-17.35,-15.950000000000003,-10.6,-11.4,buffalo,NY,Buffalo,9th,11th,Rank Change from Last Census: -1,<br>First Appearance: 5th Census,"City: Buffalo, NY<br>Census: 9th<br>Rank: 11th<br>Rank Change from Last Census: -1<br>First Appearance: 5th Census",right_lim,16.1
BUFFALO,9,11,0,NA,16.650000000000002,11,-17.35,-15.950000000000003,-10.6,-11.4,buffalo,NY,Buffalo,9th,11th,Rank Change from Last Census: -1,<br>First Appearance: 5th Census,"City: Buffalo, NY<br>Census: 9th<br>Rank: 11th<br>Rank Change from Last Census: -1<br>First Appearance: 5th Census",left_lim,17.200000000000003
WASHINGTON,9,12,0,NA,16.650000000000002,12,-17.35,-15.950000000000003,-11.6,-12.4,washington,DC,Washington,9th,12th,Rank Change from Last Census: 2,<br>First Appearance: 3rd Census,"City: Washington, DC<br>Census: 9th<br>Rank: 12th<br>Rank Change from Last Census: 2<br>First Appearance: 3rd Census",right_lim,16.1
WASHINGTON,9,12,0,NA,16.650000000000002,12,-17.35,-15.950000000000003,-11.6,-12.4,washington,DC,Washington,9th,12th,Rank Change from Last Census: 2,<br>First Appearance: 3rd Census,"City: Washington, DC<br>Census: 9th<br>Rank: 12th<br>Rank Change from Last Census: 2<br>First Appearance: 3rd Census",left_lim,17.200000000000003
NEWARK,9,13,0,NA,16.650000000000002,13,-17.35,-15.950000000000003,-12.6,-13.4,newark,NJ,Newark,9th,13th,Rank Change from Last Census: -2,<br>First Appearance: 4th Census,"City: Newark, NJ<br>Census: 9th<br>Rank: 13th<br>Rank Change from Last Census: -2<br>First Appearance: 4th Census",right_lim,16.1
NEWARK,9,13,0,NA,16.650000000000002,13,-17.35,-15.950000000000003,-12.6,-13.4,newark,NJ,Newark,9th,13th,Rank Change from Last Census: -2,<br>First Appearance: 4th Census,"City: Newark, NJ<br>Census: 9th<br>Rank: 13th<br>Rank Change from Last Census: -2<br>First Appearance: 4th Census",left_lim,17.200000000000003
LOUISVILLE,9,14,0,NA,16.650000000000002,14,-17.35,-15.950000000000003,-13.6,-14.4,louisville,KY,Louisville,9th,14th,Rank Change from Last Census: -2,<br>First Appearance: 5th Census,"City: Louisville, KY<br>Census: 9th<br>Rank: 14th<br>Rank Change from Last Census: -2<br>First Appearance: 5th Census",right_lim,16.1
LOUISVILLE,9,14,0,NA,16.650000000000002,14,-17.35,-15.950000000000003,-13.6,-14.4,louisville,KY,Louisville,9th,14th,Rank Change from Last Census: -2,<br>First Appearance: 5th Census,"City: Louisville, KY<br>Census: 9th<br>Rank: 14th<br>Rank Change from Last Census: -2<br>First Appearance: 5th Census",left_lim,17.200000000000003
CLEVELAND,9,15,0,NA,16.650000000000002,15,-17.35,-15.950000000000003,-14.6,-15.4,cleveland,OH,Cleveland,9th,15th,Rank Change from Last Census: 6,<br>First Appearance: 7th Census,"City: Cleveland, OH<br>Census: 9th<br>Rank: 15th<br>Rank Change from Last Census: 6<br>First Appearance: 7th Census",right_lim,16.1
CLEVELAND,9,15,0,NA,16.650000000000002,15,-17.35,-15.950000000000003,-14.6,-15.4,cleveland,OH,Cleveland,9th,15th,Rank Change from Last Census: 6,<br>First Appearance: 7th Census,"City: Cleveland, OH<br>Census: 9th<br>Rank: 15th<br>Rank Change from Last Census: 6<br>First Appearance: 7th Census",left_lim,17.200000000000003
PITTSBURG,9,16,0,NA,16.650000000000002,16,-17.35,-15.950000000000003,-15.6,-16.4,pittsburg,PA,Pittsburg,9th,16th,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,"City: Pittsburg, PA<br>Census: 9th<br>Rank: 16th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census",right_lim,16.1
PITTSBURG,9,16,0,NA,16.650000000000002,16,-17.35,-15.950000000000003,-15.6,-16.4,pittsburg,PA,Pittsburg,9th,16th,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,"City: Pittsburg, PA<br>Census: 9th<br>Rank: 16th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census",left_lim,17.200000000000003
JERSEY CITY,9,17,0,NA,16.650000000000002,17,-17.35,-15.950000000000003,-16.6,-17.4,jersey_city,NJ,Jersey City,9th,17th,Rank Change from Last Census: 11,<br>First Appearance: 8th Census,"City: Jersey City, NJ<br>Census: 9th<br>Rank: 17th<br>Rank Change from Last Census: 11<br>First Appearance: 8th Census",right_lim,16.1
