State,Census,Rank,label,offset,x_place,Rank2,xmin_grob,xmax_grob,ymin_grob,ymax_grob,raster_name,toolState,toolcensus,toolrank,toolchange,firstcensus,tooltext,limit,limits_val
NORTH CAROLINA,9,14,0,NA,18,14,-18.7,-17.3,-13.6,-14.4,north_carolina,North Carolina,9th,14th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 9th<br>Rank: 14th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,18.55
WISCONSIN,9,15,0,NA,18,15,-18.7,-17.3,-14.6,-15.4,wisconsin,Wisconsin,9th,15th,Rank Change from Last Census: 0,<br>First Appearance: 6th Census,State: Wisconsin<br>Census: 9th<br>Rank: 15th<br>Rank Change from Last Census: 0<br>First Appearance: 6th Census,right_lim,17.45
WISCONSIN,9,15,0,NA,18,15,-18.7,-17.3,-14.6,-15.4,wisconsin,Wisconsin,9th,15th,Rank Change from Last Census: 0,<br>First Appearance: 6th Census,State: Wisconsin<br>Census: 9th<br>Rank: 15th<br>Rank Change from Last Census: 0<br>First Appearance: 6th Census,left_lim,18.55
ALABAMA,9,16,0,NA,18,16,-18.7,-17.3,-15.6,-16.4,alabama,Alabama,9th,16th,Rank Change from Last Census: -3,<br>First Appearance: 4th Census,State: Alabama<br>Census: 9th<br>Rank: 16th<br>Rank Change from Last Census: -3<br>First Appearance: 4th Census,right_lim,17.45
ALABAMA,9,16,0,NA,18,16,-18.7,-17.3,-15.6,-16.4,alabama,Alabama,9th,16th,Rank Change from Last Census: -3,<br>First Appearance: 4th Census,State: Alabama<br>Census: 9th<br>Rank: 16th<br>Rank Change from Last Census: -3<br>First Appearance: 4th Census,left_lim,18.55
NEW JERSEY,9,17,0,NA,18,17,-18.7,-17.3,-16.6,-17.4,new_jersey,New Jersey,9th,17th,Rank Change from Last Census: 4,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 9th<br>Rank: 17th<br>Rank Change from Last Census: 4<br>First Appearance: 1st Census,right_lim,17.45
NEW JERSEY,9,17,0,NA,18,17,-18.7,-17.3,-16.6,-17.4,new_jersey,New Jersey,9th,17th,Rank Change from Last Census: 4,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 9th<br>Rank: 17th<br>Rank Change from Last Census: 4<br>First Appearance: 1st Census,left_lim,18.55
MISSISSIPPI,9,18,0,NA,18,18,-18.7,-17.3,-17.6,-18.4,mississippi,Mississippi,9th,18th,Rank Change from Last Census: -4,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 9th<br>Rank: 18th<br>Rank Change from Last Census: -4<br>First Appearance: 2nd Census,right_lim,17.45
MISSISSIPPI,9,18,0,NA,18,18,-18.7,-17.3,-17.6,-18.4,mississippi,Mississippi,9th,18th,Rank Change from Last Census: -4,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 9th<br>Rank: 18th<br>Rank Change from Last Census: -4<br>First Appearance: 2nd Census,left_lim,18.55
TEXAS,9,19,0,NA,18,19,-18.7,-17.3,-18.6,-19.4,texas,Texas,9th,19th,Rank Change from Last Census: 4,<br>First Appearance: 7th Census,State: Texas<br>Census: 9th<br>Rank: 19th<br>Rank Change from Last Census: 4<br>First Appearance: 7th Census,right_lim,17.45
TEXAS,9,19,0,NA,18,19,-18.7,-17.3,-18.6,-19.4,texas,Texas,9th,19th,Rank Change from Last Census: 4,<br>First Appearance: 7th Census,State: Texas<br>Census: 9th<br>Rank: 19th<br>Rank Change from Last Census: 4<br>First Appearance: 7th Census,left_lim,18.55
MARYLAND,9,20,0,NA,18,20,-18.7,-17.3,-19.6,-20.4,maryland,Maryland,9th,20th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Maryland<br>Census: 9th<br>Rank: 20th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,17.45
MARYLAND,9,20,0,NA,18,20,-18.7,-17.3,-19.6,-20.4,maryland,Maryland,9th,20th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Maryland<br>Census: 9th<br>Rank: 20th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,18.55
LOUISIANA,9,21,0,NA,18,21,-18.7,-17.3,-20.6,-21.4,louisiana,Louisiana,9th,21st,Rank Change from Last Census: -4,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 9th<br>Rank: 21st<br>Rank Change from Last Census: -4<br>First Appearance: 3rd Census,right_lim,17.45
LOUISIANA,9,21,0,NA,18,21,-18.7,-17.3,-20.6,-21.4,louisiana,Louisiana,9th,21st,Rank Change from Last Census: -4,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 9th<br>Rank: 21st<br>Rank Change from Last Census: -4<br>First Appearance: 3rd Census,left_lim,18.55
SOUTH CAROLINA,9,22,0,NA,18,22,-18.7,-17.3,-21.6,-22.4,south_carolina,South Carolina,9th,22nd,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 9th<br>Rank: 22nd<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,17.45
SOUTH CAROLINA,9,22,0,NA,18,22,-18.7,-17.3,-21.6,-22.4,south_carolina,South Carolina,9th,22nd,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 9th<br>Rank: 22nd<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,18.55
MAINE,9,23,0,NA,18,23,-18.7,-17.3,-22.6,-23.4,maine,Maine,9th,23rd,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Maine<br>Census: 9th<br>Rank: 23rd<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,right_lim,17.45
MAINE,9,23,0,NA,18,23,-18.7,-17.3,-22.6,-23.4,maine,Maine,9th,23rd,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Maine<br>Census: 9th<br>Rank: 23rd<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,left_lim,18.55
CALIFORNIA,9,24,0,NA,18,24,-18.7,-17.3,-23.6,-24.4,california,California,9th,24th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,State: California<br>Census: 9th<br>Rank: 24th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census,right_lim,17.45
CALIFORNIA,9,24,0,NA,18,24,-18.7,-17.3,-23.6,-24.4,california,California,9th,24th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,State: California<br>Census: 9th<br>Rank: 24th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census,left_lim,18.55
CONNECTICUT,9,25,0,NA,18,25,-18.7,-17.3,-24.6,-25.4,connecticut,Connecticut,9th,25th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 9th<br>Rank: 25th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,17.45
CONNECTICUT,9,25,0,NA,18,25,-18.7,-17.3,-24.6,-25.4,connecticut,Connecticut,9th,25th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 9th<br>Rank: 25th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,18.55
ARKANSAS,9,26,0,NA,18,26,-18.7,-17.3,-25.6,-26.4,arkansas,Arkansas,9th,26th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Arkansas<br>Census: 9th<br>Rank: 26th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,right_lim,17.45
ARKANSAS,9,26,0,NA,18,26,-18.7,-17.3,-25.6,-26.4,arkansas,Arkansas,9th,26th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Arkansas<br>Census: 9th<br>Rank: 26th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,left_lim,18.55
WEST VIRGINIA,9,27,1,NA,18,27,-18.7,-17.3,-26.6,-27.4,west_virginia,West Virginia,9th,27th,First Appearance,,State: West Virginia<br>Census: 9th<br>Rank: 27th<br>First Appearance,right_lim,17.45
WEST VIRGINIA,9,27,1,NA,18,27,-18.7,-17.3,-26.6,-27.4,west_virginia,West Virginia,9th,27th,First Appearance,,State: West Virginia<br>Census: 9th<br>Rank: 27th<br>First Appearance,left_lim,18.55
MINNESOTA,9,28,0,NA,18,28,-18.7,-17.3,-27.6,-28.4,minnesota,Minnesota,9th,28th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,State: Minnesota<br>Census: 9th<br>Rank: 28th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census,right_lim,17.45
MINNESOTA,9,28,0,NA,18,28,-18.7,-17.3,-27.6,-28.4,minnesota,Minnesota,9th,28th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,State: Minnesota<br>Census: 9th<br>Rank: 28th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census,left_lim,18.55
KANSAS,9,29,0,NA,18,29,-18.7,-17.3,-28.6,-29.4,kansas,Kansas,9th,29th,Rank Change from Last Census: 4,<br>First Appearance: 8th Census,State: Kansas<br>Census: 9th<br>Rank: 29th<br>Rank Change from Last Census: 4<br>First Appearance: 8th Census,right_lim,17.45
KANSAS,9,29,0,NA,18,29,-18.7,-17.3,-28.6,-29.4,kansas,Kansas,9th,29th,Rank Change from Last Census: 4,<br>First Appearance: 8th Census,State: Kansas<br>Census: 9th<br>Rank: 29th<br>Rank Change from Last Census: 4<br>First Appearance: 8th Census,left_lim,18.55
VERMONT,9,30,0,NA,18,30,-18.7,-17.3,-29.6,-30.4,vermont,Vermont,9th,30th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 9th<br>Rank: 30th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,right_lim,17.45
VERMONT,9,30,0,NA,18,30,-18.7,-17.3,-29.6,-30.4,vermont,Vermont,9th,30th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 9th<br>Rank: 30th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,left_lim,18.55
NEW HAMPSHIRE,9,31,0,NA,18,31,-18.7,-17.3,-30.6,-31.4,new_hampshire,New Hampshire,9th,31st,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 9th<br>Rank: 31st<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,17.45
NEW HAMPSHIRE,9,31,0,NA,18,31,-18.7,-17.3,-30.6,-31.4,new_hampshire,New Hampshire,9th,31st,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 9th<br>Rank: 31st<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,18.55
RHODE ISLAND,9,32,0,NA,18,32,-18.7,-17.3,-31.6,-32.4,rhode_island,Rhode Island,9th,32nd,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 9th<br>Rank: 32nd<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,right_lim,17.45
RHODE ISLAND,9,32,0,NA,18,32,-18.7,-17.3,-31.6,-32.4,rhode_island,Rhode Island,9th,32nd,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 9th<br>Rank: 32nd<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,left_lim,18.55
FLORIDA,9,33,0,NA,18,33,-18.7,-17.3,-32.6,-33.4,florida,Florida,9th,33rd,Rank Change from Last Census: -2,<br>First Appearance: 5th Census,State: Florida<br>Census: 9th<br>Rank: 33rd<br>Rank Change from Last Census: -2<br>First Appearance: 5th Census,right_lim,17.45
FLORIDA,9,33,0,NA,18,33,-18.7,-17.3,-32.6,-33.4,florida,Florida,9th,33rd,Rank Change from Last Census: -2,<br>First Appearance: 5th Census,State: Florida<br>Census: 9th<br>Rank: 33rd<br>Rank Change from Last Census: -2<br>First Appearance: 5th Census,left_lim,18.55
DISTRICT OF_COLUMBIA,9,34,0,NA,18,34,-18.7,-17.3,-33.6,-34.4,district_of_columbia,District of Columbia,9th,34th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 9th<br>Rank: 34th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,right_lim,17.45
DISTRICT OF_COLUMBIA,9,34,0,NA,18,34,-18.7,-17.3,-33.6,-34.4,district_of_columbia,District of Columbia,9th,34th,Rank Change from Last Census: 1,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 9th<br>Rank: 34th<br>Rank Change from Last Census: 1<br>First Appearance: 2nd Census,left_lim,18.55
DELAWARE,9,35,0,NA,18,35,-18.7,-17.3,-34.6,-35.4,delaware,Delaware,9th,35th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Delaware<br>Census: 9th<br>Rank: 35th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,right_lim,17.45
DELAWARE,9,35,0,NA,18,35,-18.7,-17.3,-34.6,-35.4,delaware,Delaware,9th,35th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Delaware<br>Census: 9th<br>Rank: 35th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,left_lim,18.55
NEBRASKA,9,36,0,NA,18,36,-18.7,-17.3,-35.6,-36.4,nebraska,Nebraska,9th,36th,Rank Change from Last Census: 2,<br>First Appearance: 8th Census,State: Nebraska<br>Census: 9th<br>Rank: 36th<br>Rank Change from Last Census: 2<br>First Appearance: 8th Census,right_lim,17.45
NEBRASKA,9,36,0,NA,18,36,-18.7,-17.3,-35.6,-36.4,nebraska,Nebraska,9th,36th,Rank Change from Last Census: 2,<br>First Appearance: 8th Census,State: Nebraska<br>Census: 9th<br>Rank: 36th<br>Rank Change from Last Census: 2<br>First Appearance: 8th Census,left_lim,18.55
NEW MEXICO,9,37,0,NA,18,37,-18.7,-17.3,-36.6,-37.4,new_mexico,New Mexico,9th,37th,Rank Change from Last Census: -3,<br>First Appearance: 7th Census,State: New Mexico<br>Census: 9th<br>Rank: 37th<br>Rank Change from Last Census: -3<br>First Appearance: 7th Census,right_lim,17.45
NEW MEXICO,9,37,0,NA,18,37,-18.7,-17.3,-36.6,-37.4,new_mexico,New Mexico,9th,37th,Rank Change from Last Census: -3,<br>First Appearance: 7th Census,State: New Mexico<br>Census: 9th<br>Rank: 37th<br>Rank Change from Last Census: -3<br>First Appearance: 7th Census,left_lim,18.55
OREGON,9,38,0,NA,18,38,-18.7,-17.3,-37.6,-38.4,oregon,Oregon,9th,38th,Rank Change from Last Census: -2,<br>First Appearance: 7th Census,State: Oregon<br>Census: 9th<br>Rank: 38th<br>Rank Change from Last Census: -2<br>First Appearance: 7th Census,right_lim,17.45
OREGON,9,38,0,NA,18,38,-18.7,-17.3,-37.6,-38.4,oregon,Oregon,9th,38th,Rank Change from Last Census: -2,<br>First Appearance: 7th Census,State: Oregon<br>Census: 9th<br>Rank: 38th<br>Rank Change from Last Census: -2<br>First Appearance: 7th Census,left_lim,18.55
UTAH,9,39,0,NA,18,39,-18.7,-17.3,-38.6,-39.4,utah,Utah,9th,39th,Rank Change from Last Census: -2,<br>First Appearance: 7th Census,State: Utah<br>Census: 9th<br>Rank: 39th<br>Rank Change from Last Census: -2<br>First Appearance: 7th Census,right_lim,17.45
UTAH,9,39,0,NA,18,39,-18.7,-17.3,-38.6,-39.4,utah,Utah,9th,39th,Rank Change from Last Census: -2,<br>First Appearance: 7th Census,State: Utah<br>Census: 9th<br>Rank: 39th<br>Rank Change from Last Census: -2<br>First Appearance: 7th Census,left_lim,18.55
NEVADA,9,40,0,NA,18,40,-18.7,-17.3,-39.6,-40.4,nevada,Nevada,9th,40th,Rank Change from Last Census: 0,<br>First Appearance: 8th Census,State: Nevada<br>Census: 9th<br>Rank: 40th<br>Rank Change from Last Census: 0<br>First Appearance: 8th Census,right_lim,17.45
NEVADA,9,40,0,NA,18,40,-18.7,-17.3,-39.6,-40.4,nevada,Nevada,9th,40th,Rank Change from Last Census: 0,<br>First Appearance: 8th Census,State: Nevada<br>Census: 9th<br>Rank: 40th<br>Rank Change from Last Census: 0<br>First Appearance: 8th Census,left_lim,18.55
COLORADO,9,41,0,right,18,41,-18.7,-17.3,-40.6,-41.4,colorado,Colorado,9th,41st,First Appearance,,State: Colorado<br>Census: 9th<br>Rank: 41st<br>First Appearance,right_lim,17.45
COLORADO,9,41,0,right,18,41,-18.7,-17.3,-40.6,-41.4,colorado,Colorado,9th,41st,First Appearance,,State: Colorado<br>Census: 9th<br>Rank: 41st<br>First Appearance,left_lim,18.55
WASHINGTON,9,42,0,right,18,42,-18.7,-17.3,-41.6,-42.4,washington,Washington,9th,42nd,Rank Change from Last Census: -3,<br>First Appearance: 8th Census,State: Washington<br>Census: 9th<br>Rank: 42nd<br>Rank Change from Last Census: -3<br>First Appearance: 8th Census,right_lim,17.45
WASHINGTON,9,42,0,right,18,42,-18.7,-17.3,-41.6,-42.4,washington,Washington,9th,42nd,Rank Change from Last Census: -3,<br>First Appearance: 8th Census,State: Washington<br>Census: 9th<br>Rank: 42nd<br>Rank Change from Last Census: -3<br>First Appearance: 8th Census,left_lim,18.55
MONTANA,9,43,0,right,18,43,-18.7,-17.3,-42.6,-43.4,montana,Montana,9th,43rd,First Appearance,,State: Montana<br>Census: 9th<br>Rank: 43rd<br>First Appearance,right_lim,17.45
MONTANA,9,43,0,right,18,43,-18.7,-17.3,-42.6,-43.4,montana,Montana,9th,43rd,First Appearance,,State: Montana<br>Census: 9th<br>Rank: 43rd<br>First Appearance,left_lim,18.55
IDAHO,9,44,0,right,18,44,-18.7,-17.3,-43.6,-44.4,idaho,Idaho,9th,44th,First Appearance,,State: Idaho<br>Census: 9th<br>Rank: 44th<br>First Appearance,right_lim,17.45
IDAHO,9,44,0,right,18,44,-18.7,-17.3,-43.6,-44.4,idaho,Idaho,9th,44th,First Appearance,,State: Idaho<br>Census: 9th<br>Rank: 44th<br>First Appearance,left_lim,18.55
DAKOTA,9,45,0,right,18,45,-18.7,-17.3,-44.6,-45.4,dakota,Dakota,9th,45th,First Appearance,,State: Dakota<br>Census: 9th<br>Rank: 45th<br>First Appearance,right_lim,17.45
DAKOTA,9,45,0,right,18,45,-18.7,-17.3,-44.6,-45.4,dakota,Dakota,9th,45th,First Appearance,,State: Dakota<br>Census: 9th<br>Rank: 45th<br>First Appearance,left_lim,18.55
ARIZONA,9,46,0,right,18,46,-18.7,-17.3,-45.6,-46.4,arizona,Arizona,9th,46th,First Appearance,,State: Arizona<br>Census: 9th<br>Rank: 46th<br>First Appearance,right_lim,17.45
ARIZONA,9,46,0,right,18,46,-18.7,-17.3,-45.6,-46.4,arizona,Arizona,9th,46th,First Appearance,,State: Arizona<br>Census: 9th<br>Rank: 46th<br>First Appearance,left_lim,18.55
WYOMING,9,47,0,right,18,47,-18.7,-17.3,-46.6,-47.4,wyoming,Wyoming,9th,47th,First Appearance,,State: Wyoming<br>Census: 9th<br>Rank: 47th<br>First Appearance,right_lim,17.45
WYOMING,9,47,0,right,18,47,-18.7,-17.3,-46.6,-47.4,wyoming,Wyoming,9th,47th,First Appearance,,State: Wyoming<br>Census: 9th<br>Rank: 47th<br>First Appearance,left_lim,18.55
NEW YORK,10,1,0,NA,20,1,-20.7,-19.3,-0.6,-1.4,new_york,New York,10th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 10th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,19.45
NEW YORK,10,1,0,NA,20,1,-20.7,-19.3,-0.6,-1.4,new_york,New York,10th,1st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New York<br>Census: 10th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,20.55
PENNSYLVANIA,10,2,0,NA,20,2,-20.7,-19.3,-1.6,-2.4,pennsylvania,Pennsylvania,10th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 10th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,19.45
PENNSYLVANIA,10,2,0,NA,20,2,-20.7,-19.3,-1.6,-2.4,pennsylvania,Pennsylvania,10th,2nd,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Pennsylvania<br>Census: 10th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,20.55
OHIO,10,3,0,NA,20,3,-20.7,-19.3,-2.6,-3.4,ohio,Ohio,10th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 10th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,19.45
OHIO,10,3,0,NA,20,3,-20.7,-19.3,-2.6,-3.4,ohio,Ohio,10th,3rd,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Ohio<br>Census: 10th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,20.55
ILLINOIS,10,4,0,NA,20,4,-20.7,-19.3,-3.6,-4.4,illinois,Illinois,10th,4th,Rank Change from Last Census: 0,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 10th<br>Rank: 4th<br>Rank Change from Last Census: 0<br>First Appearance: 3rd Census,right_lim,19.45
ILLINOIS,10,4,0,NA,20,4,-20.7,-19.3,-3.6,-4.4,illinois,Illinois,10th,4th,Rank Change from Last Census: 0,<br>First Appearance: 3rd Census,State: Illinois<br>Census: 10th<br>Rank: 4th<br>Rank Change from Last Census: 0<br>First Appearance: 3rd Census,left_lim,20.55
MISSOURI,10,5,0,NA,20,5,-20.7,-19.3,-4.6,-5.4,missouri,Missouri,10th,5th,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,State: Missouri<br>Census: 10th<br>Rank: 5th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census,right_lim,19.45
MISSOURI,10,5,0,NA,20,5,-20.7,-19.3,-4.6,-5.4,missouri,Missouri,10th,5th,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,State: Missouri<br>Census: 10th<br>Rank: 5th<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census,left_lim,20.55
INDIANA,10,6,0,NA,20,6,-20.7,-19.3,-5.6,-6.4,indiana,Indiana,10th,6th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 10th<br>Rank: 6th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,19.45
INDIANA,10,6,0,NA,20,6,-20.7,-19.3,-5.6,-6.4,indiana,Indiana,10th,6th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 10th<br>Rank: 6th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,20.55
MASSACHUSETTS,10,7,0,NA,20,7,-20.7,-19.3,-6.6,-7.4,massachusetts,Massachusetts,10th,7th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 10th<br>Rank: 7th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,19.45
MASSACHUSETTS,10,7,0,NA,20,7,-20.7,-19.3,-6.6,-7.4,massachusetts,Massachusetts,10th,7th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 10th<br>Rank: 7th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,20.55
