State,Census,Rank,label,offset,x_place,Rank2,xmin_grob,xmax_grob,ymin_grob,ymax_grob,raster_name,toolState,toolcensus,toolrank,toolchange,firstcensus,tooltext,limit,limits_val
INDIANA,10,6,0,NA,18.5,6,-19.2,-17.8,-5.6,-6.4,indiana,Indiana,10th,6th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 10th<br>Rank: 6th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,17.95
INDIANA,10,6,0,NA,18.5,6,-19.2,-17.8,-5.6,-6.4,indiana,Indiana,10th,6th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Indiana<br>Census: 10th<br>Rank: 6th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,19.05
MASSACHUSETTS,10,7,0,NA,18.5,7,-19.2,-17.8,-6.6,-7.4,massachusetts,Massachusetts,10th,7th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 10th<br>Rank: 7th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,17.95
MASSACHUSETTS,10,7,0,NA,18.5,7,-19.2,-17.8,-6.6,-7.4,massachusetts,Massachusetts,10th,7th,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: Massachusetts<br>Census: 10th<br>Rank: 7th<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,19.05
KENTUCKY,10,8,0,NA,18.5,8,-19.2,-17.8,-7.6,-8.4,kentucky,Kentucky,10th,8th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 10th<br>Rank: 8th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,17.95
KENTUCKY,10,8,0,NA,18.5,8,-19.2,-17.8,-7.6,-8.4,kentucky,Kentucky,10th,8th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Kentucky<br>Census: 10th<br>Rank: 8th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,19.05
MICHIGAN,10,9,0,NA,18.5,9,-19.2,-17.8,-8.6,-9.4,michigan,Michigan,10th,9th,Rank Change from Last Census: 4,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 10th<br>Rank: 9th<br>Rank Change from Last Census: 4<br>First Appearance: 3rd Census,right_lim,17.95
MICHIGAN,10,9,0,NA,18.5,9,-19.2,-17.8,-8.6,-9.4,michigan,Michigan,10th,9th,Rank Change from Last Census: 4,<br>First Appearance: 3rd Census,State: Michigan<br>Census: 10th<br>Rank: 9th<br>Rank Change from Last Census: 4<br>First Appearance: 3rd Census,left_lim,19.05
IOWA,10,10,0,NA,18.5,10,-19.2,-17.8,-9.6,-10.4,iowa,Iowa,10th,10th,Rank Change from Last Census: 1,<br>First Appearance: 6th Census,State: Iowa<br>Census: 10th<br>Rank: 10th<br>Rank Change from Last Census: 1<br>First Appearance: 6th Census,right_lim,17.95
IOWA,10,10,0,NA,18.5,10,-19.2,-17.8,-9.6,-10.4,iowa,Iowa,10th,10th,Rank Change from Last Census: 1,<br>First Appearance: 6th Census,State: Iowa<br>Census: 10th<br>Rank: 10th<br>Rank Change from Last Census: 1<br>First Appearance: 6th Census,left_lim,19.05
TEXAS,10,11,0,NA,18.5,11,-19.2,-17.8,-10.6,-11.4,texas,Texas,10th,11th,Rank Change from Last Census: 8,<br>First Appearance: 7th Census,State: Texas<br>Census: 10th<br>Rank: 11th<br>Rank Change from Last Census: 8<br>First Appearance: 7th Census,right_lim,17.95
TEXAS,10,11,0,NA,18.5,11,-19.2,-17.8,-10.6,-11.4,texas,Texas,10th,11th,Rank Change from Last Census: 8,<br>First Appearance: 7th Census,State: Texas<br>Census: 10th<br>Rank: 11th<br>Rank Change from Last Census: 8<br>First Appearance: 7th Census,left_lim,19.05
TENNESSEE,10,12,0,NA,18.5,12,-19.2,-17.8,-11.6,-12.4,tennessee,Tennessee,10th,12th,Rank Change from Last Census: -3,<br>First Appearance: 2nd Census,State: Tennessee<br>Census: 10th<br>Rank: 12th<br>Rank Change from Last Census: -3<br>First Appearance: 2nd Census,right_lim,17.95
TENNESSEE,10,12,0,NA,18.5,12,-19.2,-17.8,-11.6,-12.4,tennessee,Tennessee,10th,12th,Rank Change from Last Census: -3,<br>First Appearance: 2nd Census,State: Tennessee<br>Census: 10th<br>Rank: 12th<br>Rank Change from Last Census: -3<br>First Appearance: 2nd Census,left_lim,19.05
GEORGIA,10,13,0,NA,18.5,13,-19.2,-17.8,-12.6,-13.4,georgia,Georgia,10th,13th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Georgia<br>Census: 10th<br>Rank: 13th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,17.95
GEORGIA,10,13,0,NA,18.5,13,-19.2,-17.8,-12.6,-13.4,georgia,Georgia,10th,13th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Georgia<br>Census: 10th<br>Rank: 13th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,19.05
VIRGINIA,10,14,0,NA,18.5,14,-19.2,-17.8,-13.6,-14.4,virginia,Virginia,10th,14th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Virginia<br>Census: 10th<br>Rank: 14th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,right_lim,17.95
VIRGINIA,10,14,0,NA,18.5,14,-19.2,-17.8,-13.6,-14.4,virginia,Virginia,10th,14th,Rank Change from Last Census: -4,<br>First Appearance: 1st Census,State: Virginia<br>Census: 10th<br>Rank: 14th<br>Rank Change from Last Census: -4<br>First Appearance: 1st Census,left_lim,19.05
NORTH CAROLINA,10,15,0,NA,18.5,15,-19.2,-17.8,-14.6,-15.4,north_carolina,North Carolina,10th,15th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 10th<br>Rank: 15th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,17.95
NORTH CAROLINA,10,15,0,NA,18.5,15,-19.2,-17.8,-14.6,-15.4,north_carolina,North Carolina,10th,15th,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: North Carolina<br>Census: 10th<br>Rank: 15th<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,19.05
WISCONSIN,10,16,0,NA,18.5,16,-19.2,-17.8,-15.6,-16.4,wisconsin,Wisconsin,10th,16th,Rank Change from Last Census: -1,<br>First Appearance: 6th Census,State: Wisconsin<br>Census: 10th<br>Rank: 16th<br>Rank Change from Last Census: -1<br>First Appearance: 6th Census,right_lim,17.95
WISCONSIN,10,16,0,NA,18.5,16,-19.2,-17.8,-15.6,-16.4,wisconsin,Wisconsin,10th,16th,Rank Change from Last Census: -1,<br>First Appearance: 6th Census,State: Wisconsin<br>Census: 10th<br>Rank: 16th<br>Rank Change from Last Census: -1<br>First Appearance: 6th Census,left_lim,19.05
ALABAMA,10,17,0,NA,18.5,17,-19.2,-17.8,-16.6,-17.4,alabama,Alabama,10th,17th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Alabama<br>Census: 10th<br>Rank: 17th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,right_lim,17.95
ALABAMA,10,17,0,NA,18.5,17,-19.2,-17.8,-16.6,-17.4,alabama,Alabama,10th,17th,Rank Change from Last Census: -1,<br>First Appearance: 4th Census,State: Alabama<br>Census: 10th<br>Rank: 17th<br>Rank Change from Last Census: -1<br>First Appearance: 4th Census,left_lim,19.05
MISSISSIPPI,10,18,0,NA,18.5,18,-19.2,-17.8,-17.6,-18.4,mississippi,Mississippi,10th,18th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 10th<br>Rank: 18th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,right_lim,17.95
MISSISSIPPI,10,18,0,NA,18.5,18,-19.2,-17.8,-17.6,-18.4,mississippi,Mississippi,10th,18th,Rank Change from Last Census: 0,<br>First Appearance: 2nd Census,State: Mississippi<br>Census: 10th<br>Rank: 18th<br>Rank Change from Last Census: 0<br>First Appearance: 2nd Census,left_lim,19.05
NEW JERSEY,10,19,0,NA,18.5,19,-19.2,-17.8,-18.6,-19.4,new_jersey,New Jersey,10th,19th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 10th<br>Rank: 19th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,right_lim,17.95
NEW JERSEY,10,19,0,NA,18.5,19,-19.2,-17.8,-18.6,-19.4,new_jersey,New Jersey,10th,19th,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,State: New Jersey<br>Census: 10th<br>Rank: 19th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census,left_lim,19.05
KANSAS,10,20,0,NA,18.5,20,-19.2,-17.8,-19.6,-20.4,kansas,Kansas,10th,20th,Rank Change from Last Census: 9,<br>First Appearance: 8th Census,State: Kansas<br>Census: 10th<br>Rank: 20th<br>Rank Change from Last Census: 9<br>First Appearance: 8th Census,right_lim,17.95
KANSAS,10,20,0,NA,18.5,20,-19.2,-17.8,-19.6,-20.4,kansas,Kansas,10th,20th,Rank Change from Last Census: 9,<br>First Appearance: 8th Census,State: Kansas<br>Census: 10th<br>Rank: 20th<br>Rank Change from Last Census: 9<br>First Appearance: 8th Census,left_lim,19.05
SOUTH CAROLINA,10,21,0,NA,18.5,21,-19.2,-17.8,-20.6,-21.4,south_carolina,South Carolina,10th,21st,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 10th<br>Rank: 21st<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,right_lim,17.95
SOUTH CAROLINA,10,21,0,NA,18.5,21,-19.2,-17.8,-20.6,-21.4,south_carolina,South Carolina,10th,21st,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,State: South Carolina<br>Census: 10th<br>Rank: 21st<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census,left_lim,19.05
LOUISIANA,10,22,0,NA,18.5,22,-19.2,-17.8,-21.6,-22.4,louisiana,Louisiana,10th,22nd,Rank Change from Last Census: -1,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 10th<br>Rank: 22nd<br>Rank Change from Last Census: -1<br>First Appearance: 3rd Census,right_lim,17.95
LOUISIANA,10,22,0,NA,18.5,22,-19.2,-17.8,-21.6,-22.4,louisiana,Louisiana,10th,22nd,Rank Change from Last Census: -1,<br>First Appearance: 3rd Census,State: Louisiana<br>Census: 10th<br>Rank: 22nd<br>Rank Change from Last Census: -1<br>First Appearance: 3rd Census,left_lim,19.05
MARYLAND,10,23,0,NA,18.5,23,-19.2,-17.8,-22.6,-23.4,maryland,Maryland,10th,23rd,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Maryland<br>Census: 10th<br>Rank: 23rd<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,right_lim,17.95
MARYLAND,10,23,0,NA,18.5,23,-19.2,-17.8,-22.6,-23.4,maryland,Maryland,10th,23rd,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Maryland<br>Census: 10th<br>Rank: 23rd<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,left_lim,19.05
CALIFORNIA,10,24,0,NA,18.5,24,-19.2,-17.8,-23.6,-24.4,california,California,10th,24th,Rank Change from Last Census: 0,<br>First Appearance: 7th Census,State: California<br>Census: 10th<br>Rank: 24th<br>Rank Change from Last Census: 0<br>First Appearance: 7th Census,right_lim,17.95
CALIFORNIA,10,24,0,NA,18.5,24,-19.2,-17.8,-23.6,-24.4,california,California,10th,24th,Rank Change from Last Census: 0,<br>First Appearance: 7th Census,State: California<br>Census: 10th<br>Rank: 24th<br>Rank Change from Last Census: 0<br>First Appearance: 7th Census,left_lim,19.05
ARKANSAS,10,25,0,NA,18.5,25,-19.2,-17.8,-24.6,-25.4,arkansas,Arkansas,10th,25th,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,State: Arkansas<br>Census: 10th<br>Rank: 25th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census,right_lim,17.95
ARKANSAS,10,25,0,NA,18.5,25,-19.2,-17.8,-24.6,-25.4,arkansas,Arkansas,10th,25th,Rank Change from Last Census: 1,<br>First Appearance: 4th Census,State: Arkansas<br>Census: 10th<br>Rank: 25th<br>Rank Change from Last Census: 1<br>First Appearance: 4th Census,left_lim,19.05
MINNESOTA,10,26,0,NA,18.5,26,-19.2,-17.8,-25.6,-26.4,minnesota,Minnesota,10th,26th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,State: Minnesota<br>Census: 10th<br>Rank: 26th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census,right_lim,17.95
MINNESOTA,10,26,0,NA,18.5,26,-19.2,-17.8,-25.6,-26.4,minnesota,Minnesota,10th,26th,Rank Change from Last Census: 2,<br>First Appearance: 7th Census,State: Minnesota<br>Census: 10th<br>Rank: 26th<br>Rank Change from Last Census: 2<br>First Appearance: 7th Census,left_lim,19.05
MAINE,10,27,0,NA,18.5,27,-19.2,-17.8,-26.6,-27.4,maine,Maine,10th,27th,Rank Change from Last Census: -4,<br>First Appearance: 4th Census,State: Maine<br>Census: 10th<br>Rank: 27th<br>Rank Change from Last Census: -4<br>First Appearance: 4th Census,right_lim,17.95
MAINE,10,27,0,NA,18.5,27,-19.2,-17.8,-26.6,-27.4,maine,Maine,10th,27th,Rank Change from Last Census: -4,<br>First Appearance: 4th Census,State: Maine<br>Census: 10th<br>Rank: 27th<br>Rank Change from Last Census: -4<br>First Appearance: 4th Census,left_lim,19.05
CONNECTICUT,10,28,0,NA,18.5,28,-19.2,-17.8,-27.6,-28.4,connecticut,Connecticut,10th,28th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 10th<br>Rank: 28th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,right_lim,17.95
CONNECTICUT,10,28,0,NA,18.5,28,-19.2,-17.8,-27.6,-28.4,connecticut,Connecticut,10th,28th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Connecticut<br>Census: 10th<br>Rank: 28th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,left_lim,19.05
WEST VIRGINIA,10,29,0,NA,18.5,29,-19.2,-17.8,-28.6,-29.4,west_virginia,West Virginia,10th,29th,Rank Change from Last Census: -2,<br>First Appearance: 9th Census,State: West Virginia<br>Census: 10th<br>Rank: 29th<br>Rank Change from Last Census: -2<br>First Appearance: 9th Census,right_lim,17.95
WEST VIRGINIA,10,29,0,NA,18.5,29,-19.2,-17.8,-28.6,-29.4,west_virginia,West Virginia,10th,29th,Rank Change from Last Census: -2,<br>First Appearance: 9th Census,State: West Virginia<br>Census: 10th<br>Rank: 29th<br>Rank Change from Last Census: -2<br>First Appearance: 9th Census,left_lim,19.05
NEBRASKA,10,30,0,NA,18.5,30,-19.2,-17.8,-29.6,-30.4,nebraska,Nebraska,10th,30th,Rank Change from Last Census: 6,<br>First Appearance: 8th Census,State: Nebraska<br>Census: 10th<br>Rank: 30th<br>Rank Change from Last Census: 6<br>First Appearance: 8th Census,right_lim,17.95
NEBRASKA,10,30,0,NA,18.5,30,-19.2,-17.8,-29.6,-30.4,nebraska,Nebraska,10th,30th,Rank Change from Last Census: 6,<br>First Appearance: 8th Census,State: Nebraska<br>Census: 10th<br>Rank: 30th<br>Rank Change from Last Census: 6<br>First Appearance: 8th Census,left_lim,19.05
NEW HAMPSHIRE,10,31,0,NA,18.5,31,-19.2,-17.8,-30.6,-31.4,new_hampshire,New Hampshire,10th,31st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 10th<br>Rank: 31st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,right_lim,17.95
NEW HAMPSHIRE,10,31,0,NA,18.5,31,-19.2,-17.8,-30.6,-31.4,new_hampshire,New Hampshire,10th,31st,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,State: New Hampshire<br>Census: 10th<br>Rank: 31st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census,left_lim,19.05
VERMONT,10,32,0,NA,18.5,32,-19.2,-17.8,-31.6,-32.4,vermont,Vermont,10th,32nd,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 10th<br>Rank: 32nd<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,right_lim,17.95
VERMONT,10,32,0,NA,18.5,32,-19.2,-17.8,-31.6,-32.4,vermont,Vermont,10th,32nd,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: Vermont<br>Census: 10th<br>Rank: 32nd<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,left_lim,19.05
RHODE ISLAND,10,33,0,NA,18.5,33,-19.2,-17.8,-32.6,-33.4,rhode_island,Rhode Island,10th,33rd,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 10th<br>Rank: 33rd<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,right_lim,17.95
RHODE ISLAND,10,33,0,NA,18.5,33,-19.2,-17.8,-32.6,-33.4,rhode_island,Rhode Island,10th,33rd,Rank Change from Last Census: -1,<br>First Appearance: 1st Census,State: Rhode Island<br>Census: 10th<br>Rank: 33rd<br>Rank Change from Last Census: -1<br>First Appearance: 1st Census,left_lim,19.05
FLORIDA,10,34,0,NA,18.5,34,-19.2,-17.8,-33.6,-34.4,florida,Florida,10th,34th,Rank Change from Last Census: -1,<br>First Appearance: 5th Census,State: Florida<br>Census: 10th<br>Rank: 34th<br>Rank Change from Last Census: -1<br>First Appearance: 5th Census,right_lim,17.95
FLORIDA,10,34,0,NA,18.5,34,-19.2,-17.8,-33.6,-34.4,florida,Florida,10th,34th,Rank Change from Last Census: -1,<br>First Appearance: 5th Census,State: Florida<br>Census: 10th<br>Rank: 34th<br>Rank Change from Last Census: -1<br>First Appearance: 5th Census,left_lim,19.05
COLORADO,10,35,0,NA,18.5,35,-19.2,-17.8,-34.6,-35.4,colorado,Colorado,10th,35th,Rank Change from Last Census: 6,<br>First Appearance: 9th Census,State: Colorado<br>Census: 10th<br>Rank: 35th<br>Rank Change from Last Census: 6<br>First Appearance: 9th Census,right_lim,17.95
COLORADO,10,35,0,NA,18.5,35,-19.2,-17.8,-34.6,-35.4,colorado,Colorado,10th,35th,Rank Change from Last Census: 6,<br>First Appearance: 9th Census,State: Colorado<br>Census: 10th<br>Rank: 35th<br>Rank Change from Last Census: 6<br>First Appearance: 9th Census,left_lim,19.05
DISTRICT OF_COLUMBIA,10,36,0,NA,18.5,36,-19.2,-17.8,-35.6,-36.4,district_of_columbia,District of Columbia,10th,36th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 10th<br>Rank: 36th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,right_lim,17.95
DISTRICT OF_COLUMBIA,10,36,0,NA,18.5,36,-19.2,-17.8,-35.6,-36.4,district_of_columbia,District of Columbia,10th,36th,Rank Change from Last Census: -2,<br>First Appearance: 2nd Census,State: District of Columbia<br>Census: 10th<br>Rank: 36th<br>Rank Change from Last Census: -2<br>First Appearance: 2nd Census,left_lim,19.05
OREGON,10,37,0,NA,18.5,37,-19.2,-17.8,-36.6,-37.4,oregon,Oregon,10th,37th,Rank Change from Last Census: 1,<br>First Appearance: 7th Census,State: Oregon<br>Census: 10th<br>Rank: 37th<br>Rank Change from Last Census: 1<br>First Appearance: 7th Census,right_lim,17.95
OREGON,10,37,0,NA,18.5,37,-19.2,-17.8,-36.6,-37.4,oregon,Oregon,10th,37th,Rank Change from Last Census: 1,<br>First Appearance: 7th Census,State: Oregon<br>Census: 10th<br>Rank: 37th<br>Rank Change from Last Census: 1<br>First Appearance: 7th Census,left_lim,19.05
DELAWARE,10,38,0,NA,18.5,38,-19.2,-17.8,-37.6,-38.4,delaware,Delaware,10th,38th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Delaware<br>Census: 10th<br>Rank: 38th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,right_lim,17.95
DELAWARE,10,38,0,NA,18.5,38,-19.2,-17.8,-37.6,-38.4,delaware,Delaware,10th,38th,Rank Change from Last Census: -3,<br>First Appearance: 1st Census,State: Delaware<br>Census: 10th<br>Rank: 38th<br>Rank Change from Last Census: -3<br>First Appearance: 1st Census,left_lim,19.05
UTAH,10,39,0,NA,18.5,39,-19.2,-17.8,-38.6,-39.4,utah,Utah,10th,39th,Rank Change from Last Census: 0,<br>First Appearance: 7th Census,State: Utah<br>Census: 10th<br>Rank: 39th<br>Rank Change from Last Census: 0<br>First Appearance: 7th Census,right_lim,17.95
UTAH,10,39,0,NA,18.5,39,-19.2,-17.8,-38.6,-39.4,utah,Utah,10th,39th,Rank Change from Last Census: 0,<br>First Appearance: 7th Census,State: Utah<br>Census: 10th<br>Rank: 39th<br>Rank Change from Last Census: 0<br>First Appearance: 7th Census,left_lim,19.05
DAKOTA,10,40,1,NA,18.5,40,-19.2,-17.8,-39.6,-40.4,dakota,Dakota,10th,40th,Rank Change from Last Census: 5,<br>First Appearance: 9th Census,State: Dakota<br>Census: 10th<br>Rank: 40th<br>Rank Change from Last Census: 5<br>First Appearance: 9th Census,right_lim,17.95
DAKOTA,10,40,1,NA,18.5,40,-19.2,-17.8,-39.6,-40.4,dakota,Dakota,10th,40th,Rank Change from Last Census: 5,<br>First Appearance: 9th Census,State: Dakota<br>Census: 10th<br>Rank: 40th<br>Rank Change from Last Census: 5<br>First Appearance: 9th Census,left_lim,19.05
