City,Census,Rank,label,offset,Rank2,xmin_grob,xmax_grob,ymin_grob,ymax_grob,raster_name,toolcity,toolcensus,toolrank,state,toolchange,firstcensus,tooltext,limit,limits_val
PROVIDENCE,16,16,0,NA,16,-16.7,-15.3,-15.6,-16.4,providence,Providence,8th,16th,RI,Rank Change from Last Census: 1,<br>First Appearance: 1st Census,"City: Providence, RI<br>Census: 8th<br>Rank: 16th<br>Rank Change from Last Census: 1<br>First Appearance: 1st Census",left_lim,16.55
PITTSBURG,16,17,0,NA,17,-16.7,-15.3,-16.6,-17.4,pittsburg,Pittsburg,8th,17th,PA,Rank Change from Last Census: -4,<br>First Appearance: 4th Census,"City: Pittsburg, PA<br>Census: 8th<br>Rank: 17th<br>Rank Change from Last Census: -4<br>First Appearance: 4th Census",right_lim,15.45
PITTSBURG,16,17,0,NA,17,-16.7,-15.3,-16.6,-17.4,pittsburg,Pittsburg,8th,17th,PA,Rank Change from Last Census: -4,<br>First Appearance: 4th Census,"City: Pittsburg, PA<br>Census: 8th<br>Rank: 17th<br>Rank Change from Last Census: -4<br>First Appearance: 4th Census",left_lim,16.55
ROCHESTER,16,18,0,NA,18,-16.7,-15.3,-17.6,-18.4,rochester,Rochester,8th,18th,NY,Rank Change from Last Census: 3,<br>First Appearance: 5th Census,"City: Rochester, NY<br>Census: 8th<br>Rank: 18th<br>Rank Change from Last Census: 3<br>First Appearance: 5th Census",right_lim,15.45
ROCHESTER,16,18,0,NA,18,-16.7,-15.3,-17.6,-18.4,rochester,Rochester,8th,18th,NY,Rank Change from Last Census: 3,<br>First Appearance: 5th Census,"City: Rochester, NY<br>Census: 8th<br>Rank: 18th<br>Rank Change from Last Census: 3<br>First Appearance: 5th Census",left_lim,16.55
DETROIT,16,19,0,NA,19,-16.7,-15.3,-18.6,-19.4,detroit,Detroit,8th,19th,MI,Rank Change from Last Census: 12,<br>First Appearance: 6th Census,"City: Detroit, MI<br>Census: 8th<br>Rank: 19th<br>Rank Change from Last Census: 12<br>First Appearance: 6th Census",right_lim,15.45
DETROIT,16,19,0,NA,19,-16.7,-15.3,-18.6,-19.4,detroit,Detroit,8th,19th,MI,Rank Change from Last Census: 12,<br>First Appearance: 6th Census,"City: Detroit, MI<br>Census: 8th<br>Rank: 19th<br>Rank Change from Last Census: 12<br>First Appearance: 6th Census",left_lim,16.55
MILWAUKEE,16,20,0,NA,20,-16.7,-15.3,-19.6,-20.4,milwaukee,Milwaukee,8th,20th,WI,Rank Change from Last Census: 16,<br>First Appearance: 7th Census,"City: Milwaukee, WI<br>Census: 8th<br>Rank: 20th<br>Rank Change from Last Census: 16<br>First Appearance: 7th Census",right_lim,15.45
MILWAUKEE,16,20,0,NA,20,-16.7,-15.3,-19.6,-20.4,milwaukee,Milwaukee,8th,20th,WI,Rank Change from Last Census: 16,<br>First Appearance: 7th Census,"City: Milwaukee, WI<br>Census: 8th<br>Rank: 20th<br>Rank Change from Last Census: 16<br>First Appearance: 7th Census",left_lim,16.55
CLEVELAND,16,21,0,NA,21,-16.7,-15.3,-20.6,-21.4,cleveland,Cleveland,8th,21st,OH,Rank Change from Last Census: 22,<br>First Appearance: 7th Census,"City: Cleveland, OH<br>Census: 8th<br>Rank: 21st<br>Rank Change from Last Census: 22<br>First Appearance: 7th Census",right_lim,15.45
CLEVELAND,16,21,0,NA,21,-16.7,-15.3,-20.6,-21.4,cleveland,Cleveland,8th,21st,OH,Rank Change from Last Census: 22,<br>First Appearance: 7th Census,"City: Cleveland, OH<br>Census: 8th<br>Rank: 21st<br>Rank Change from Last Census: 22<br>First Appearance: 7th Census",left_lim,16.55
CHARLESTON,16,22,0,NA,22,-16.7,-15.3,-21.6,-22.4,charleston,Charleston,8th,22nd,SC,Rank Change from Last Census: -7,<br>First Appearance: 1st Census,"City: Charleston, SC<br>Census: 8th<br>Rank: 22nd<br>Rank Change from Last Census: -7<br>First Appearance: 1st Census",right_lim,15.45
CHARLESTON,16,22,0,NA,22,-16.7,-15.3,-21.6,-22.4,charleston,Charleston,8th,22nd,SC,Rank Change from Last Census: -7,<br>First Appearance: 1st Census,"City: Charleston, SC<br>Census: 8th<br>Rank: 22nd<br>Rank Change from Last Census: -7<br>First Appearance: 1st Census",left_lim,16.55
NEW HAVEN,16,23,0,NA,23,-16.7,-15.3,-22.6,-23.4,new_haven,New Haven,8th,23rd,CT,Rank Change from Last Census: 11,<br>First Appearance: 3rd Census,"City: New Haven, CT<br>Census: 8th<br>Rank: 23rd<br>Rank Change from Last Census: 11<br>First Appearance: 3rd Census",right_lim,15.45
NEW HAVEN,16,23,0,NA,23,-16.7,-15.3,-22.6,-23.4,new_haven,New Haven,8th,23rd,CT,Rank Change from Last Census: 11,<br>First Appearance: 3rd Census,"City: New Haven, CT<br>Census: 8th<br>Rank: 23rd<br>Rank Change from Last Census: 11<br>First Appearance: 3rd Census",left_lim,16.55
TROY,16,24,0,NA,24,-16.7,-15.3,-23.6,-24.4,troy,Troy,8th,24th,NY,Rank Change from Last Census: 2,<br>First Appearance: 4th Census,"City: Troy, NY<br>Census: 8th<br>Rank: 24th<br>Rank Change from Last Census: 2<br>First Appearance: 4th Census",right_lim,15.45
TROY,16,24,0,NA,24,-16.7,-15.3,-23.6,-24.4,troy,Troy,8th,24th,NY,Rank Change from Last Census: 2,<br>First Appearance: 4th Census,"City: Troy, NY<br>Census: 8th<br>Rank: 24th<br>Rank Change from Last Census: 2<br>First Appearance: 4th Census",left_lim,16.55
RICHMOND,16,25,0,NA,25,-16.7,-15.3,-24.6,-25.4,richmond,Richmond,8th,25th,VA,Rank Change from Last Census: 2,<br>First Appearance: 2nd Census,"City: Richmond, VA<br>Census: 8th<br>Rank: 25th<br>Rank Change from Last Census: 2<br>First Appearance: 2nd Census",right_lim,15.45
RICHMOND,16,25,0,NA,25,-16.7,-15.3,-24.6,-25.4,richmond,Richmond,8th,25th,VA,Rank Change from Last Census: 2,<br>First Appearance: 2nd Census,"City: Richmond, VA<br>Census: 8th<br>Rank: 25th<br>Rank Change from Last Census: 2<br>First Appearance: 2nd Census",left_lim,16.55
LOWELL,16,26,0,NA,26,-16.7,-15.3,-25.6,-26.4,lowell,Lowell,8th,26th,MA,Rank Change from Last Census: -4,<br>First Appearance: 5th Census,"City: Lowell, MA<br>Census: 8th<br>Rank: 26th<br>Rank Change from Last Census: -4<br>First Appearance: 5th Census",right_lim,15.45
LOWELL,16,26,0,NA,26,-16.7,-15.3,-25.6,-26.4,lowell,Lowell,8th,26th,MA,Rank Change from Last Census: -4,<br>First Appearance: 5th Census,"City: Lowell, MA<br>Census: 8th<br>Rank: 26th<br>Rank Change from Last Census: -4<br>First Appearance: 5th Census",left_lim,16.55
MOBILE,16,27,0,NA,27,-16.7,-15.3,-26.6,-27.4,mobile,Mobile,8th,27th,AL,Rank Change from Last Census: 6,<br>First Appearance: 6th Census,"City: Mobile, AL<br>Census: 8th<br>Rank: 27th<br>Rank Change from Last Census: 6<br>First Appearance: 6th Census",right_lim,15.45
MOBILE,16,27,0,NA,27,-16.7,-15.3,-26.6,-27.4,mobile,Mobile,8th,27th,AL,Rank Change from Last Census: 6,<br>First Appearance: 6th Census,"City: Mobile, AL<br>Census: 8th<br>Rank: 27th<br>Rank Change from Last Census: 6<br>First Appearance: 6th Census",left_lim,16.55
JERSEY CITY,16,28,1,NA,28,-16.7,-15.3,-27.6,-28.4,jersey_city,Jersey City,8th,28th,NJ,First Appearance,,"City: Jersey City, NJ<br>Census: 8th<br>Rank: 28th<br>First Appearance",right_lim,15.45
JERSEY CITY,16,28,1,NA,28,-16.7,-15.3,-27.6,-28.4,jersey_city,Jersey City,8th,28th,NJ,First Appearance,,"City: Jersey City, NJ<br>Census: 8th<br>Rank: 28th<br>First Appearance",left_lim,16.55
HARTFORD,16,29,0,NA,29,-16.7,-15.3,-28.6,-29.4,hartford,Hartford,8th,29th,CT,Rank Change from Last Census: 9,<br>First Appearance: 4th Census,"City: Hartford, CT<br>Census: 8th<br>Rank: 29th<br>Rank Change from Last Census: 9<br>First Appearance: 4th Census",right_lim,15.45
HARTFORD,16,29,0,NA,29,-16.7,-15.3,-28.6,-29.4,hartford,Hartford,8th,29th,CT,Rank Change from Last Census: 9,<br>First Appearance: 4th Census,"City: Hartford, CT<br>Census: 8th<br>Rank: 29th<br>Rank Change from Last Census: 9<br>First Appearance: 4th Census",left_lim,16.55
ALLEGHENY,16,30,0,NA,30,-16.7,-15.3,-29.6,-30.4,allegheny,Allegheny,8th,30th,PA,Rank Change from Last Census: 0,<br>First Appearance: 6th Census,"City: Allegheny, PA<br>Census: 8th<br>Rank: 30th<br>Rank Change from Last Census: 0<br>First Appearance: 6th Census",right_lim,15.45
ALLEGHENY,16,30,0,NA,30,-16.7,-15.3,-29.6,-30.4,allegheny,Allegheny,8th,30th,PA,Rank Change from Last Census: 0,<br>First Appearance: 6th Census,"City: Allegheny, PA<br>Census: 8th<br>Rank: 30th<br>Rank Change from Last Census: 0<br>First Appearance: 6th Census",left_lim,16.55
SYRACUSE,16,31,0,NA,31,-16.7,-15.3,-30.6,-31.4,syracuse,Syracuse,8th,31st,NY,Rank Change from Last Census: -2,<br>First Appearance: 6th Census,"City: Syracuse, NY<br>Census: 8th<br>Rank: 31st<br>Rank Change from Last Census: -2<br>First Appearance: 6th Census",right_lim,15.45
SYRACUSE,16,31,0,NA,31,-16.7,-15.3,-30.6,-31.4,syracuse,Syracuse,8th,31st,NY,Rank Change from Last Census: -2,<br>First Appearance: 6th Census,"City: Syracuse, NY<br>Census: 8th<br>Rank: 31st<br>Rank Change from Last Census: -2<br>First Appearance: 6th Census",left_lim,16.55
PORTLAND,16,32,0,NA,32,-16.7,-15.3,-31.6,-32.4,portland,Portland,8th,32nd,ME,Rank Change from Last Census: 0,<br>First Appearance: 3rd Census,"City: Portland, ME<br>Census: 8th<br>Rank: 32nd<br>Rank Change from Last Census: 0<br>First Appearance: 3rd Census",right_lim,15.45
PORTLAND,16,32,0,NA,32,-16.7,-15.3,-31.6,-32.4,portland,Portland,8th,32nd,ME,Rank Change from Last Census: 0,<br>First Appearance: 3rd Census,"City: Portland, ME<br>Census: 8th<br>Rank: 32nd<br>Rank Change from Last Census: 0<br>First Appearance: 3rd Census",left_lim,16.55
CAMBRIDGE,16,33,0,NA,33,-16.7,-15.3,-32.6,-33.4,cambridge,Cambridge,8th,33rd,MA,Rank Change from Last Census: 14,<br>First Appearance: 5th Census,"City: Cambridge, MA<br>Census: 8th<br>Rank: 33rd<br>Rank Change from Last Census: 14<br>First Appearance: 5th Census",right_lim,15.45
CAMBRIDGE,16,33,0,NA,33,-16.7,-15.3,-32.6,-33.4,cambridge,Cambridge,8th,33rd,MA,Rank Change from Last Census: 14,<br>First Appearance: 5th Census,"City: Cambridge, MA<br>Census: 8th<br>Rank: 33rd<br>Rank Change from Last Census: 14<br>First Appearance: 5th Census",left_lim,16.55
ROXBURY,16,34,1,NA,34,-16.7,-15.3,-33.6,-34.4,roxbury,Roxbury,8th,34th,MA,Rank Change from Last Census: 3,<br>First Appearance: 6th Census,"City: Roxbury, MA<br>Census: 8th<br>Rank: 34th<br>Rank Change from Last Census: 3<br>First Appearance: 6th Census",right_lim,15.45
ROXBURY,16,34,1,NA,34,-16.7,-15.3,-33.6,-34.4,roxbury,Roxbury,8th,34th,MA,Rank Change from Last Census: 3,<br>First Appearance: 6th Census,"City: Roxbury, MA<br>Census: 8th<br>Rank: 34th<br>Rank Change from Last Census: 3<br>First Appearance: 6th Census",left_lim,16.55
CHARLESTOWN,16,35,0,NA,35,-16.7,-15.3,-34.6,-35.4,charlestown,Charlestown,8th,35th,MA,Rank Change from Last Census: 6,<br>First Appearance: 4th Census,"City: Charlestown, MA<br>Census: 8th<br>Rank: 35th<br>Rank Change from Last Census: 6<br>First Appearance: 4th Census",right_lim,15.45
CHARLESTOWN,16,35,0,NA,35,-16.7,-15.3,-34.6,-35.4,charlestown,Charlestown,8th,35th,MA,Rank Change from Last Census: 6,<br>First Appearance: 4th Census,"City: Charlestown, MA<br>Census: 8th<br>Rank: 35th<br>Rank Change from Last Census: 6<br>First Appearance: 4th Census",left_lim,16.55
WORCESTER,16,36,0,NA,36,-16.7,-15.3,-35.6,-36.4,worcester,Worcester,8th,36th,MA,Rank Change from Last Census: 6,<br>First Appearance: 7th Census,"City: Worcester, MA<br>Census: 8th<br>Rank: 36th<br>Rank Change from Last Census: 6<br>First Appearance: 7th Census",right_lim,15.45
WORCESTER,16,36,0,NA,36,-16.7,-15.3,-35.6,-36.4,worcester,Worcester,8th,36th,MA,Rank Change from Last Census: 6,<br>First Appearance: 7th Census,"City: Worcester, MA<br>Census: 8th<br>Rank: 36th<br>Rank Change from Last Census: 6<br>First Appearance: 7th Census",left_lim,16.55
READING,16,37,0,NA,37,-16.7,-15.3,-36.6,-37.4,reading,Reading,8th,37th,PA,Rank Change from Last Census: 8,<br>First Appearance: 4th Census,"City: Reading, PA<br>Census: 8th<br>Rank: 37th<br>Rank Change from Last Census: 8<br>First Appearance: 4th Census",right_lim,15.45
READING,16,37,0,NA,37,-16.7,-15.3,-36.6,-37.4,reading,Reading,8th,37th,PA,Rank Change from Last Census: 8,<br>First Appearance: 4th Census,"City: Reading, PA<br>Census: 8th<br>Rank: 37th<br>Rank Change from Last Census: 8<br>First Appearance: 4th Census",left_lim,16.55
MEMPHIS,16,38,1,NA,38,-16.7,-15.3,-37.6,-38.4,memphis,Memphis,8th,38th,TN,First Appearance,,"City: Memphis, TN<br>Census: 8th<br>Rank: 38th<br>First Appearance",right_lim,15.45
MEMPHIS,16,38,1,NA,38,-16.7,-15.3,-37.6,-38.4,memphis,Memphis,8th,38th,TN,First Appearance,,"City: Memphis, TN<br>Census: 8th<br>Rank: 38th<br>First Appearance",left_lim,16.55
UTICA,16,39,0,NA,39,-16.7,-15.3,-38.6,-39.4,utica,Utica,8th,39th,NY,Rank Change from Last Census: 1,<br>First Appearance: 5th Census,"City: Utica, NY<br>Census: 8th<br>Rank: 39th<br>Rank Change from Last Census: 1<br>First Appearance: 5th Census",right_lim,15.45
UTICA,16,39,0,NA,39,-16.7,-15.3,-38.6,-39.4,utica,Utica,8th,39th,NY,Rank Change from Last Census: 1,<br>First Appearance: 5th Census,"City: Utica, NY<br>Census: 8th<br>Rank: 39th<br>Rank Change from Last Census: 1<br>First Appearance: 5th Census",left_lim,16.55
NEW BEDFORD,16,40,1,NA,40,-16.7,-15.3,-39.6,-40.4,new_bedford,New Bedford,8th,40th,MA,Rank Change from Last Census: 4,<br>First Appearance: 3rd Census,"City: New Bedford, MA<br>Census: 8th<br>Rank: 40th<br>Rank Change from Last Census: 4<br>First Appearance: 3rd Census",right_lim,15.45
NEW BEDFORD,16,40,1,NA,40,-16.7,-15.3,-39.6,-40.4,new_bedford,New Bedford,8th,40th,MA,Rank Change from Last Census: 4,<br>First Appearance: 3rd Census,"City: New Bedford, MA<br>Census: 8th<br>Rank: 40th<br>Rank Change from Last Census: 4<br>First Appearance: 3rd Census",left_lim,16.55
SAVANNAH,16,41,0,NA,41,-16.7,-15.3,-40.6,-41.4,savannah,Savannah,8th,41st,GA,Rank Change from Last Census: 5,<br>First Appearance: 2nd Census,"City: Savannah, GA<br>Census: 8th<br>Rank: 41st<br>Rank Change from Last Census: 5<br>First Appearance: 2nd Census",right_lim,15.45
SAVANNAH,16,41,0,NA,41,-16.7,-15.3,-40.6,-41.4,savannah,Savannah,8th,41st,GA,Rank Change from Last Census: 5,<br>First Appearance: 2nd Census,"City: Savannah, GA<br>Census: 8th<br>Rank: 41st<br>Rank Change from Last Census: 5<br>First Appearance: 2nd Census",left_lim,16.55
SALEM,16,42,1,NA,42,-16.7,-15.3,-41.6,-42.4,salem,Salem,8th,42nd,MA,Rank Change from Last Census: -7,<br>First Appearance: 1st Census,"City: Salem, MA<br>Census: 8th<br>Rank: 42nd<br>Rank Change from Last Census: -7<br>First Appearance: 1st Census",right_lim,15.45
SALEM,16,42,1,NA,42,-16.7,-15.3,-41.6,-42.4,salem,Salem,8th,42nd,MA,Rank Change from Last Census: -7,<br>First Appearance: 1st Census,"City: Salem, MA<br>Census: 8th<br>Rank: 42nd<br>Rank Change from Last Census: -7<br>First Appearance: 1st Census",left_lim,16.55
WILMINGTON,16,43,0,NA,43,-16.7,-15.3,-42.6,-43.4,wilmington,Wilmington,8th,43rd,DE,Rank Change from Last Census: 7,<br>First Appearance: 6th Census,"City: Wilmington, DE<br>Census: 8th<br>Rank: 43rd<br>Rank Change from Last Census: 7<br>First Appearance: 6th Census",right_lim,15.45
WILMINGTON,16,43,0,NA,43,-16.7,-15.3,-42.6,-43.4,wilmington,Wilmington,8th,43rd,DE,Rank Change from Last Census: 7,<br>First Appearance: 6th Census,"City: Wilmington, DE<br>Census: 8th<br>Rank: 43rd<br>Rank Change from Last Census: 7<br>First Appearance: 6th Census",left_lim,16.55
MANCHESTER,16,44,1,NA,44,-16.7,-15.3,-43.6,-44.4,manchester,Manchester,8th,44th,NH,First Appearance,,"City: Manchester, NH<br>Census: 8th<br>Rank: 44th<br>First Appearance",right_lim,15.45
MANCHESTER,16,44,1,NA,44,-16.7,-15.3,-43.6,-44.4,manchester,Manchester,8th,44th,NH,First Appearance,,"City: Manchester, NH<br>Census: 8th<br>Rank: 44th<br>First Appearance",left_lim,16.55
DAYTON,16,45,1,NA,45,-16.7,-15.3,-44.6,-45.4,dayton,Dayton,8th,45th,OH,First Appearance,,"City: Dayton, OH<br>Census: 8th<br>Rank: 45th<br>First Appearance",right_lim,15.45
DAYTON,16,45,1,NA,45,-16.7,-15.3,-44.6,-45.4,dayton,Dayton,8th,45th,OH,First Appearance,,"City: Dayton, OH<br>Census: 8th<br>Rank: 45th<br>First Appearance",left_lim,16.55
PATERSON,16,46,1,NA,46,-16.7,-15.3,-45.6,-46.4,paterson,Paterson,8th,46th,NJ,First Appearance,,"City: Paterson, NJ<br>Census: 8th<br>Rank: 46th<br>First Appearance",right_lim,15.45
PATERSON,16,46,1,NA,46,-16.7,-15.3,-45.6,-46.4,paterson,Paterson,8th,46th,NJ,First Appearance,,"City: Paterson, NJ<br>Census: 8th<br>Rank: 46th<br>First Appearance",left_lim,16.55
LYNN,16,47,0,NA,47,-16.7,-15.3,-46.6,-47.4,lynn,Lynn,8th,47th,MA,Rank Change from Last Census: 3,<br>First Appearance: 4th Census,"City: Lynn, MA<br>Census: 8th<br>Rank: 47th<br>Rank Change from Last Census: 3<br>First Appearance: 4th Census",right_lim,15.45
LYNN,16,47,0,NA,47,-16.7,-15.3,-46.6,-47.4,lynn,Lynn,8th,47th,MA,Rank Change from Last Census: 3,<br>First Appearance: 4th Census,"City: Lynn, MA<br>Census: 8th<br>Rank: 47th<br>Rank Change from Last Census: 3<br>First Appearance: 4th Census",left_lim,16.55
INDIANAPOLIS,16,48,1,NA,48,-16.7,-15.3,-47.6,-48.4,indianapolis,Indianapolis,8th,48th,IN,First Appearance,,"City: Indianapolis, IN<br>Census: 8th<br>Rank: 48th<br>First Appearance",right_lim,15.45
INDIANAPOLIS,16,48,1,NA,48,-16.7,-15.3,-47.6,-48.4,indianapolis,Indianapolis,8th,48th,IN,First Appearance,,"City: Indianapolis, IN<br>Census: 8th<br>Rank: 48th<br>First Appearance",left_lim,16.55
COLUMBUS,16,49,0,NA,49,-16.7,-15.3,-48.6,-49.4,columbus,Columbus,8th,49th,OH,Rank Change from Last Census: -10,<br>First Appearance: 7th Census,"City: Columbus, OH<br>Census: 8th<br>Rank: 49th<br>Rank Change from Last Census: -10<br>First Appearance: 7th Census",right_lim,15.45
COLUMBUS,16,49,0,NA,49,-16.7,-15.3,-48.6,-49.4,columbus,Columbus,8th,49th,OH,Rank Change from Last Census: -10,<br>First Appearance: 7th Census,"City: Columbus, OH<br>Census: 8th<br>Rank: 49th<br>Rank Change from Last Census: -10<br>First Appearance: 7th Census",left_lim,16.55
PETERSBURG,16,50,1,NA,50,-16.7,-15.3,-49.6,-50.4,petersburg,Petersburg,8th,50th,VA,Rank Change from Last Census: -16,<br>First Appearance: 3rd Census,"City: Petersburg, VA<br>Census: 8th<br>Rank: 50th<br>Rank Change from Last Census: -16<br>First Appearance: 3rd Census",right_lim,15.45
PETERSBURG,16,50,1,NA,50,-16.7,-15.3,-49.6,-50.4,petersburg,Petersburg,8th,50th,VA,Rank Change from Last Census: -16,<br>First Appearance: 3rd Census,"City: Petersburg, VA<br>Census: 8th<br>Rank: 50th<br>Rank Change from Last Census: -16<br>First Appearance: 3rd Census",left_lim,16.55
NEW YORK,18,1,0,NA,1,-18.7,-17.3,-0.6,-1.4,new_york,New York,9th,1st,NY,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: New York, NY<br>Census: 9th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",right_lim,17.45
NEW YORK,18,1,0,NA,1,-18.7,-17.3,-0.6,-1.4,new_york,New York,9th,1st,NY,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: New York, NY<br>Census: 9th<br>Rank: 1st<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",left_lim,18.55
PHILADELPHIA,18,2,0,NA,2,-18.7,-17.3,-1.6,-2.4,philadelphia,Philadelphia,9th,2nd,PA,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: Philadelphia, PA<br>Census: 9th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",right_lim,17.45
PHILADELPHIA,18,2,0,NA,2,-18.7,-17.3,-1.6,-2.4,philadelphia,Philadelphia,9th,2nd,PA,Rank Change from Last Census: 0,<br>First Appearance: 1st Census,"City: Philadelphia, PA<br>Census: 9th<br>Rank: 2nd<br>Rank Change from Last Census: 0<br>First Appearance: 1st Census",left_lim,18.55
BROOKLYN,18,3,0,NA,3,-18.7,-17.3,-2.6,-3.4,brooklyn,Brooklyn,9th,3rd,NY,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,"City: Brooklyn, NY<br>Census: 9th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census",right_lim,17.45
BROOKLYN,18,3,0,NA,3,-18.7,-17.3,-2.6,-3.4,brooklyn,Brooklyn,9th,3rd,NY,Rank Change from Last Census: 0,<br>First Appearance: 4th Census,"City: Brooklyn, NY<br>Census: 9th<br>Rank: 3rd<br>Rank Change from Last Census: 0<br>First Appearance: 4th Census",left_lim,18.55
ST. LOUIS,18,4,0,NA,4,-18.7,-17.3,-3.6,-4.4,st_louis,St. Louis,9th,4th,MO,Rank Change from Last Census: 4,<br>First Appearance: 6th Census,"City: St. Louis, MO<br>Census: 9th<br>Rank: 4th<br>Rank Change from Last Census: 4<br>First Appearance: 6th Census",right_lim,17.45
ST. LOUIS,18,4,0,NA,4,-18.7,-17.3,-3.6,-4.4,st_louis,St. Louis,9th,4th,MO,Rank Change from Last Census: 4,<br>First Appearance: 6th Census,"City: St. Louis, MO<br>Census: 9th<br>Rank: 4th<br>Rank Change from Last Census: 4<br>First Appearance: 6th Census",left_lim,18.55
CHICAGO,18,5,0,NA,5,-18.7,-17.3,-4.6,-5.4,chicago,Chicago,9th,5th,IL,Rank Change from Last Census: 4,<br>First Appearance: 7th Census,"City: Chicago, IL<br>Census: 9th<br>Rank: 5th<br>Rank Change from Last Census: 4<br>First Appearance: 7th Census",right_lim,17.45
CHICAGO,18,5,0,NA,5,-18.7,-17.3,-4.6,-5.4,chicago,Chicago,9th,5th,IL,Rank Change from Last Census: 4,<br>First Appearance: 7th Census,"City: Chicago, IL<br>Census: 9th<br>Rank: 5th<br>Rank Change from Last Census: 4<br>First Appearance: 7th Census",left_lim,18.55
BALTIMORE,18,6,0,NA,6,-18.7,-17.3,-5.6,-6.4,baltimore,Baltimore,9th,6th,MD,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,"City: Baltimore, MD<br>Census: 9th<br>Rank: 6th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census",right_lim,17.45
BALTIMORE,18,6,0,NA,6,-18.7,-17.3,-5.6,-6.4,baltimore,Baltimore,9th,6th,MD,Rank Change from Last Census: -2,<br>First Appearance: 1st Census,"City: Baltimore, MD<br>Census: 9th<br>Rank: 6th<br>Rank Change from Last Census: -2<br>First Appearance: 1st Census",left_lim,18.55
